timestamp,datetime_utc,price_open,price_high,price_low,price_close,liquidation_long_usd,liquidation_short_usd,liquidation_total_usd,funding_open,funding_high,funding_low,funding_close,oi_open,oi_high,oi_low,oi_close,oi_weight_open,oi_weight_high,oi_weight_low,oi_weight_close,cvd_open,cvd_high,cvd_low,cvd_close
1779483600000,2026-05-22T21:00:00.000Z,75984.47,76038.35,75951.6,76031.97,71574.4446,227.9184,71802.363,0.002583,0.002599,0.002216,0.002229,7959887264,7964484867,7953660942,7958913677,0.005767,0.005914,0.005642,0.005658,0,0,0,0
1779485400000,2026-05-22T21:30:00.000Z,76031.97,76087.85,75926.2,75978.83,0,41078.25258,41078.25258,0.002229,0.002386,0.002113,0.002113,7958913677,7965635253,7954442155,7954988764,0.005571,0.005602,0.005486,0.005486,0,0,0,0
1779487200000,2026-05-22T22:00:00.000Z,75978.83,75978.84,75757.88,75799.42,164040.96502,76.2583,164117.22332,0.002113,0.002113,0.001425,0.001425,7954988764,7954988764,7938375693,7944987977,0.005419,0.005419,0.005054,0.005112,0,0,0,0
1779489000000,2026-05-22T22:30:00.000Z,75799.42,75873.54,75558.28,75737.52,5652262.95986,0,5652262.95986,0.001425,0.001517,0.001169,0.001301,7944987977,7952500678,7938500851,7948450006,0.004907,0.004963,0.004771,0.004776,0,0,0,0
1779490800000,2026-05-22T23:00:00.000Z,75737.53,75881.18,75681.93,75681.93,3892.03314,2652.4535,6544.48664,0.001301,0.00185,0.001301,0.001493,7948450006,7962741445,7941802647,7941802647,0.004862,0.005348,0.004862,0.005348,0,0,0,0
1779492600000,2026-05-22T23:30:00.000Z,75681.93,75809.89,75359.18,75539.5,10438122.51524,11481.0999,10449603.61514,0.001493,0.001749,0.001404,0.001749,7941802647,7958693971,7913427847,7918736036,0.005044,0.005105,0.004942,0.005105,0,0,0,0
1779494400000,2026-05-23T00:00:00.000Z,75539.5,75635.59,75408.26,75486.11,195333.06253,0,195333.06253,0.001749,0.002843,0.001749,0.002843,7918736036,7946886811,7917758666,7942754328,0.005055,0.005055,0.003862,0.004333,0,0,0,0
1779496200000,2026-05-23T00:30:00.000Z,75486.12,75494.84,75220,75352.64,12081711.34429,7088.0079,12088799.35219,0.002843,0.00361,0.002843,0.00361,7942754328,7942754328,7909370557,7942257848,0.005065,0.005276,0.004936,0.005276,0,0,0,0
1779498000000,2026-05-23T01:00:00.000Z,75352.64,75500,75352.63,75468,27507.897,1357.9584,28865.8554,0.00361,0.004269,0.00361,0.004269,7942257848,7957926707,7940666735,7957926707,0.005765,0.006188,0.005765,0.006,0,0,0,0
1779499800000,2026-05-23T01:30:00.000Z,75468,75500,75350,75489.84,108743.00193,7946.381,116689.38292999999,0.004269,0.004417,0.004237,0.004409,7957926707,7967138459,7950794185,7967138459,0.006087,0.006188,0.006087,0.006168,0,0,0,0
1779501600000,2026-05-23T02:00:00.000Z,75489.83,75542.23,75417.56,75473.06,150.8669,377.504,528.3709,0.004409,0.004793,0.004404,0.004793,7967138459,7968998026,7958524640,7963475347,0.006019,0.006019,0.005858,0.005875,0,0,0,0
1779503400000,2026-05-23T02:30:00.000Z,75473.06,75581.27,75464.47,75572.07,0,23717.3274,23717.3274,0.004793,0.005622,0.004793,0.005622,7963475347,7971060225,7962490139,7962490139,0.006025,0.006121,0.00602,0.006121,0,0,0,0
1779505200000,2026-05-23T03:00:00.000Z,75572.07,75623.93,75563.33,75599,0,7708.5491,7708.5491,0.005622,0.006054,0.005622,0.005998,7962490139,7969450413,7961383837,7969338608,0.006523,0.006725,0.006487,0.00667,0,0,0,0
1779507000000,2026-05-23T03:30:00.000Z,75599.01,75664.62,75595.15,75635.22,1204.3666,19057.7757,20262.1423,0.005998,0.00601,0.005515,0.005515,7969338608,7981358389,7969338608,7977070370,0.006591,0.006591,0.00642,0.00642,0,0,0,0
1779508800000,2026-05-23T04:00:00.000Z,75635.22,75646.79,75557.75,75588,12191.68638,0,12191.68638,0.005515,0.005515,0.005033,0.005033,7977070370,7978086301,7966193975,7966193975,0.006281,0.00644,0.006281,0.006302,0,0,0,0
1779510600000,2026-05-23T04:30:00.000Z,75587.99,75650.63,75507.01,75539.77,0,0,0,0.005033,0.005194,0.004819,0.004819,7966193975,7972578840,7955485745,7960102969,0.006056,0.006065,0.005857,0.005857,0,0,0,0
1779512400000,2026-05-23T05:00:00.000Z,75539.77,75562.4,75478.43,75488.61,52041.6905,0,52041.6905,0.004819,0.004821,0.004469,0.0045,7960102969,7970479884,7956194287,7957488303,0.005667,0.005667,0.005124,0.005283,0,0,0,0
1779514200000,2026-05-23T05:30:00.000Z,75488.6,75526.48,75469.89,75482.68,20295.0139,0,20295.0139,0.0045,0.004662,0.004456,0.004456,7957488303,7964602040,7955868335,7959393399,0.005308,0.005441,0.005308,0.005426,0,0,0,0
1779516000000,2026-05-23T06:00:00.000Z,75482.68,75501.09,75450.01,75458.4,3722.17856,1668.4228,5390.60136,0.004456,0.004467,0.003816,0.003816,7959393399,7960613872,7950735883,7950735883,0.005365,0.005629,0.005183,0.005183,0,0,0,0
1779517800000,2026-05-23T06:30:00.000Z,75458.41,75491.31,75394.54,75398.33,108458.34755,5984.1509,114442.49845,0.003816,0.003827,0.00346,0.003468,7950735883,7954742544,7929048283,7930357225,0.005129,0.005182,0.005109,0.005182,0,0,0,0
1779519600000,2026-05-23T07:00:00.000Z,75398.33,75443.44,75222.22,75292.79,786573.58494,1506.4516,788080.03654,0.003468,0.003468,0.002423,0.002423,7930357225,7934851386,7910477048,7914825635,0.005033,0.005033,0.004717,0.00475,0,0,0,0
1779521400000,2026-05-23T07:30:00.000Z,75292.78,75348.17,74289.6,74609.36,91088062.303212,91993.5083,91180055.81151201,0.002423,0.002423,0.001079,0.001079,7914825635,7921572692,7738563390,7767544842,0.004601,0.004601,0.004487,0.004487,0,0,0,0
1779523200000,2026-05-23T08:00:00.000Z,74609.37,74746.67,74501.77,74608.87,21498.1913,21423.89823,42922.08953,0.001079,0.001079,0.000353,0.000398,7767544842,7840063662,7756947612,7825835279,0.00402,0.00402,-0.001821,0.000761,0,0,0,0
1779525000000,2026-05-23T08:30:00.000Z,74608.88,74687.25,74303.56,74684.3,331512.5228,331091.78206,662604.30486,0.000398,0.001386,0.000313,0.001386,7825835279,7831222414,7802094936,7831222414,0.001079,0.00131,0.001019,0.001265,0,0,0,0
1779526800000,2026-05-23T09:00:00.000Z,74684.29,74692,74624.5,74687.73,21639.7094,2540.8466,24180.556,0.001386,0.002487,0.001386,0.002487,7831222414,7849258266,7826432877,7849258266,0.002106,0.003074,0.002106,0.003074,0,0,0,0
1779528600000,2026-05-23T09:30:00.000Z,74687.73,74752.45,74656.9,74656.91,10307.07619,17116.8296,27423.90579,0.002487,0.00348,0.002487,0.00348,7849258266,7869006480,7849258266,7855415293,0.003399,0.003484,0.003399,0.003466,0,0,0,0
