timestamp,datetime_utc,price_open,price_high,price_low,price_close,liquidation_long_usd,liquidation_short_usd,liquidation_total_usd,funding_open,funding_high,funding_low,funding_close,oi_open,oi_high,oi_low,oi_close,oi_weight_open,oi_weight_high,oi_weight_low,oi_weight_close,cvd_open,cvd_high,cvd_low,cvd_close
1780324800000,2026-06-01T14:40:00.000Z,71460.8,71521,71387.6,71474.7,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7567273882.258971,7567273882.258971,7567273882.258971,7567273882.258971,0.00004438,0.00004438,0.00004438,0.00004438,-15381.412000000002,-15381.412000000002,-15381.412000000002,-15381.412000000002
1780325100000,2026-06-01T14:45:00.000Z,71474.7,71584.4,71438.1,71488.9,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7579322282.55693,7579322282.55693,7579322282.55693,7579322282.55693,0.00004438,0.00004438,0.00004438,0.00004438,-15314.747000000003,-15314.747000000003,-15314.747000000003,-15314.747000000003
1780325400000,2026-06-01T14:50:00.000Z,71489.3,71596.5,71390.3,71412.6,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7578430530.634607,7578430530.634607,7578430530.634607,7578430530.634607,0.00004438,0.00004438,0.00004438,0.00004438,-15408.973000000004,-15408.973000000004,-15408.973000000004,-15408.973000000004
1780325700000,2026-06-01T14:55:00.000Z,71412.6,71548.5,71404.3,71548.5,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7574359462.8677225,7574359462.8677225,7574359462.8677225,7574359462.8677225,0.00004438,0.00004438,0.00004438,0.00004438,-15335.040000000005,-15335.040000000005,-15335.040000000005,-15335.040000000005
1780326000000,2026-06-01T15:00:00.000Z,71548.5,71662.6,71528.7,71586.3,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7584198264.8657,7584198264.8657,7584198264.8657,7584198264.8657,0.00004438,0.00004438,0.00004438,0.00004438,-15167.443000000005,-15167.443000000005,-15167.443000000005,-15167.443000000005
1780326300000,2026-06-01T15:05:00.000Z,71586.2,71658.9,71516.2,71540.7,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7585813855.195605,7585813855.195605,7585813855.195605,7585813855.195605,0.00004438,0.00004438,0.00004438,0.00004438,-15124.019000000004,-15124.019000000004,-15124.019000000004,-15124.019000000004
1780326600000,2026-06-01T15:10:00.000Z,71540.8,71572.3,71406.5,71491.2,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7588149511.552,7588149511.552,7588149511.552,7588149511.552,0.00004438,0.00004438,0.00004438,0.00004438,-15096.436000000003,-15096.436000000003,-15096.436000000003,-15096.436000000003
1780326900000,2026-06-01T15:15:00.000Z,71491.1,71518.6,71195.3,71230,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7583365614.488329,7583365614.488329,7583365614.488329,7583365614.488329,0.00004438,0.00004438,0.00004438,0.00004438,-16182.758000000003,-16182.758000000003,-16182.758000000003,-16182.758000000003
1780327200000,2026-06-01T15:20:00.000Z,71230.1,71317.2,71142.2,71155,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7515790033.242619,7515790033.242619,7515790033.242619,7515790033.242619,0.00004438,0.00004438,0.00004438,0.00004438,-16171.519000000004,-16171.519000000004,-16171.519000000004,-16171.519000000004
1780327500000,2026-06-01T15:25:00.000Z,71155,71199,71037.6,71057.2,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7496514592.896,7496514592.896,7496514592.896,7496514592.896,0.00004438,0.00004438,0.00004438,0.00004438,-16420.635000000002,-16420.635000000002,-16420.635000000002,-16420.635000000002
1780327800000,2026-06-01T15:30:00.000Z,71057.1,71399.6,71050.1,71355.9,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7489015091.242583,7489015091.242583,7489015091.242583,7489015091.242583,0.00004438,0.00004438,0.00004438,0.00004438,-15869.352000000003,-15869.352000000003,-15869.352000000003,-15869.352000000003
1780328100000,2026-06-01T15:35:00.000Z,71355.8,71476.4,71240,71276,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7532983948.637007,7532983948.637007,7532983948.637007,7532983948.637007,0.00004438,0.00004438,0.00004438,0.00004438,-15929.541000000003,-15929.541000000003,-15929.541000000003,-15929.541000000003
1780328400000,2026-06-01T15:40:00.000Z,71276.1,71311.9,71234.1,71255,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7536554674.396,7536554674.396,7536554674.396,7536554674.396,0.00004438,0.00004438,0.00004438,0.00004438,-15880.556000000002,-15880.556000000002,-15880.556000000002,-15880.556000000002
1780328700000,2026-06-01T15:45:00.000Z,71255.1,71280.2,71122.6,71138.3,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7532068842.729778,7532068842.729778,7532068842.729778,7532068842.729778,0.00004438,0.00004438,0.00004438,0.00004438,-16212.819000000003,-16212.819000000003,-16212.819000000003,-16212.819000000003
1780329000000,2026-06-01T15:50:00.000Z,71138.4,71159,71058,71060.9,0,0,0,0.00004438,0.00004438,0.00004438,0.00004438,7516284643.9044,7516284643.9044,7516284643.9044,7516284643.9044,0.00004438,0.00004438,0.00004438,0.00004438,-16300.023000000003,-16300.023000000003,-16300.023000000003,-16300.023000000003
